time_s,worst_distance_m,threshold_m
11.996793628,1210.804833350,10.000000000
12.009293628,1214.551040840,10.000000000
12.021793628,1218.297249849,10.000000000
12.034293628,1222.043460362,10.000000000
12.046793628,1225.789672367,10.000000000
12.059293628,1229.535885849,10.000000000
12.071793628,1233.282100795,10.000000000
12.084293628,1237.028317191,10.000000000
12.096793628,1240.774535025,10.000000000
12.109293628,1244.520754283,10.000000000
12.121793628,1248.266974953,10.000000000
12.134293628,1252.013197022,10.000000000
12.146793628,1255.759420477,10.000000000
12.159293628,1259.505645307,10.000000000
12.171793628,1263.251871498,10.000000000
12.184293628,1266.998099039,10.000000000
12.196793628,1270.744327918,10.000000000
12.209293628,1274.490558122,10.000000000
12.221793628,1278.236789642,10.000000000
12.234293628,1281.983022464,10.000000000
12.246793628,1285.729256577,10.000000000
12.259293628,1289.475491971,10.000000000
12.271793628,1293.221728634,10.000000000
12.284293628,1296.967966555,10.000000000
12.296793628,1300.714205723,10.000000000
12.309293628,1304.460446128,10.000000000
12.321793628,1308.206687758,10.000000000
12.334293628,1311.952930604,10.000000000
12.346793628,1315.699174655,10.000000000
12.359293628,1319.445419900,10.000000000
12.371793628,1323.191666330,10.000000000
12.384293628,1326.937913935,10.000000000
12.396793628,1330.684162704,10.000000000
12.409293628,1334.430412628,10.000000000
12.421793628,1338.176663697,10.000000000
12.434293628,1341.922915901,10.000000000
12.446793628,1345.669169232,10.000000000
12.459293628,1349.415423679,10.000000000
12.471793628,1353.161679233,10.000000000
12.484293628,1356.907935886,10.000000000
12.496793628,1360.654193628,10.000000000
12.509293628,1364.400452450,10.000000000
12.521793628,1368.146712343,10.000000000
12.534293628,1371.892973299,10.000000000
12.546793628,1375.639235309,10.000000000
12.559293628,1379.385498364,10.000000000
12.571793628,1383.131762455,10.000000000
12.584293628,1386.878027575,10.000000000
12.596793628,1390.624293715,10.000000000
12.609293628,1394.370560867,10.000000000
12.621793628,1398.116829022,10.000000000
12.634293628,1401.863098173,10.000000000
12.646793628,1405.609368312,10.000000000
12.659293628,1409.355639431,10.000000000
12.671793628,1413.101911521,10.000000000
12.684293628,1416.848184576,10.000000000
12.696793628,1420.594458588,10.000000000
12.709293628,1424.340733548,10.000000000
12.721793628,1428.087009450,10.000000000
12.734293628,1431.833286287,10.000000000
12.746793628,1435.579564050,10.000000000
12.759293628,1439.325842734,10.000000000
12.771793628,1443.072122329,10.000000000
12.784293628,1446.818402830,10.000000000
12.796793628,1450.564684230,10.000000000
12.809293628,1454.310966521,10.000000000
12.821793628,1458.057249697,10.000000000
12.834293628,1461.803533750,10.000000000
12.846793628,1465.549818675,10.000000000
12.859293628,1469.296104464,10.000000000
12.871793628,1473.042391111,10.000000000
12.884293628,1476.788678609,10.000000000
12.896793628,1480.534966952,10.000000000
12.909293628,1484.281256133,10.000000000
12.921793628,1488.027546147,10.000000000
12.934293628,1491.773836986,10.000000000
12.946793628,1495.520128645,10.000000000
12.959293628,1499.266421117,10.000000000
12.971793628,1503.012714397,10.000000000
12.984293628,1506.759008478,10.000000000
12.996793628,1510.505303355,10.000000000
13.009293628,1514.251599021,10.000000000
13.021793628,1517.997895471,10.000000000
13.034293628,1521.744192699,10.000000000
13.046793628,1525.490490699,10.000000000
13.059293628,1529.236789465,10.000000000
13.071793628,1532.983088992,10.000000000
13.084293628,1536.729389275,10.000000000
13.096793628,1540.475690307,10.000000000
13.109293628,1544.221992084,10.000000000
13.121793628,1547.968294599,10.000000000
13.134293628,1551.714597849,10.000000000
13.146793628,1555.460901826,10.000000000
13.159293628,1559.207206526,10.000000000
13.171793628,1562.953511945,10.000000000
13.184293628,1566.699818076,10.000000000
13.196793628,1570.446124914,10.000000000
13.209293628,1574.192432455,10.000000000
13.221793628,1577.938740694,10.000000000
13.234293628,1581.685049625,10.000000000
13.246793628,1585.431359243,10.000000000
13.259293628,1589.177669545,10.000000000
13.271793628,1592.923980524,10.000000000
13.284293628,1596.670292177,10.000000000
13.296793628,1600.416604498,10.000000000
13.309293628,1604.162917483,10.000000000
13.321793628,1607.909231127,10.000000000
13.334293628,1611.655545426,10.000000000
13.346793628,1615.401860374,10.000000000
13.359293628,1619.148175969,10.000000000
13.371793628,1622.894492204,10.000000000
13.384293628,1626.640809075,10.000000000
13.396793628,1630.387126579,10.000000000
13.409293628,1634.133444711,10.000000000
13.421793628,1637.879763466,10.000000000
13.434293628,1641.626082841,10.000000000
13.446793628,1645.372402830,10.000000000
13.459293628,1649.118723431,10.000000000
13.471793628,1652.865044638,10.000000000
13.484293628,1656.611366448,10.000000000
13.496793628,1660.357688856,10.000000000
13.509293628,1664.104011859,10.000000000
13.521793628,1667.850335452,10.000000000
13.534293628,1671.596659632,10.000000000
13.546793628,1675.342984394,10.000000000
13.559293628,1679.089309735,10.000000000
13.571793628,1682.835635650,10.000000000
13.584293628,1686.581962137,10.000000000
13.596793628,1690.328289191,10.000000000
13.609293628,1694.074616808,10.000000000
13.621793628,1697.820944984,10.000000000
13.634293628,1701.567273717,10.000000000
13.646793628,1705.313603002,10.000000000
13.659293628,1709.059932836,10.000000000
13.671793628,1712.806263215,10.000000000
13.684293628,1716.552594135,10.000000000
13.696793628,1720.298925594,10.000000000
13.709293628,1724.045257586,10.000000000
13.721793628,1727.791590110,10.000000000
13.734293628,1731.537923161,10.000000000
13.746793628,1735.284256737,10.000000000
13.759293628,1739.030590833,10.000000000
13.771793628,1742.776925446,10.000000000
13.784293628,1746.523260574,10.000000000
13.796793628,1750.269596212,10.000000000
13.809293628,1754.015932358,10.000000000
13.821793628,1757.762269008,10.000000000
13.834293628,1761.508606159,10.000000000
13.846793628,1765.254943808,10.000000000
13.859293628,1769.001281951,10.000000000
13.871793628,1772.747620586,10.000000000
13.884293628,1776.493959710,10.000000000
13.896793628,1780.240299318,10.000000000
13.909293628,1783.986639409,10.000000000
13.921793628,1787.732979980,10.000000000
13.934293628,1791.479321026,10.000000000
13.946793628,1795.225662546,10.000000000
13.959293628,1798.972004536,10.000000000
13.971793628,1802.718346993,10.000000000
13.984293628,1806.464689915,10.000000000
13.996793628,1810.211033299,10.000000000
14.009293628,1813.957377141,10.000000000
14.021793628,1817.703721439,10.000000000
14.034293628,1821.450066190,10.000000000
14.046793628,1825.196411391,10.000000000
14.059293628,1828.942757040,10.000000000
14.071793628,1832.689103134,10.000000000
14.084293628,1836.435449669,10.000000000
14.096793628,1840.181796644,10.000000000
14.109293628,1843.928144056,10.000000000
14.121793628,1847.674491902,10.000000000
14.134293628,1851.420840179,10.000000000
14.146793628,1855.167188884,10.000000000
14.159293628,1858.913538016,10.000000000
14.171793628,1862.659887572,10.000000000
14.184293628,1866.406237548,10.000000000
14.196793628,1870.152587943,10.000000000
14.209293628,1873.898938755,10.000000000
14.221793628,1877.645289979,10.000000000
14.234293628,1881.391641615,10.000000000
14.246793628,1885.137993659,10.000000000
14.259293628,1888.884346109,10.000000000
14.271793628,1892.630698964,10.000000000
14.284293628,1896.377052219,10.000000000
14.296793628,1900.123405874,10.000000000
14.309293628,1903.869759925,10.000000000
14.321793628,1907.616114370,10.000000000
14.334293628,1911.362469208,10.000000000
14.346793628,1915.108824435,10.000000000
14.359293628,1918.855180049,10.000000000
14.371793628,1922.601536049,10.000000000
14.384293628,1926.347892431,10.000000000
14.396793628,1930.094249194,10.000000000
14.409293628,1933.840606336,10.000000000
14.421793628,1937.586963853,10.000000000
14.434293628,1941.333321745,10.000000000
14.446793628,1945.079680009,10.000000000
14.459293628,1948.826038642,10.000000000
14.471793628,1952.572397643,10.000000000
14.484293628,1956.318757010,10.000000000
14.496793628,1960.065116740,10.000000000
14.509293628,1963.811476831,10.000000000
14.521793628,1967.557837282,10.000000000
14.534293628,1971.304198090,10.000000000
14.546793628,1975.050559253,10.000000000
14.559293628,1978.796920769,10.000000000
14.571793628,1982.543282637,10.000000000
14.584293628,1986.289644853,10.000000000
14.596793628,1990.036007417,10.000000000
14.609293628,1993.782370326,10.000000000
14.621793628,1997.528733579,10.000000000
14.634293628,2001.275097172,10.000000000
14.646793628,2005.021461106,10.000000000
14.659293628,2008.767825376,10.000000000
14.671793628,2012.514189983,10.000000000
14.684293628,2016.260554923,10.000000000
14.696793628,2020.006920196,10.000000000
14.709293628,2023.753285798,10.000000000
14.721793628,2027.499651729,10.000000000
14.734293628,2031.246017986,10.000000000
14.746793628,2034.992384568,10.000000000
14.759293628,2038.738751472,10.000000000
14.771793628,2042.485118698,10.000000000
14.784293628,2046.231486243,10.000000000
14.796793628,2049.977854106,10.000000000
14.809293628,2053.724222285,10.000000000
14.821793628,2057.470590777,10.000000000
14.834293628,2061.216959583,10.000000000
14.846793628,2064.963328698,10.000000000
14.859293628,2068.709698123,10.000000000
14.871793628,2072.456067856,10.000000000
14.884293628,2076.202437893,10.000000000
14.896793628,2079.948808235,10.000000000
14.909293628,2083.695178880,10.000000000
14.921793628,2087.441549825,10.000000000
14.934293628,2091.187921069,10.000000000
14.946793628,2094.934292611,10.000000000
14.959293628,2098.680664448,10.000000000
14.971793628,2102.427036580,10.000000000
14.984293628,2106.173409005,10.000000000
14.996793628,2109.919781721,10.000000000
15.009293628,2113.666154727,10.000000000
15.021793628,2117.412528021,10.000000000
15.034293628,2121.158901602,10.000000000
15.046793628,2124.905275467,10.000000000
15.059293628,2128.651649617,10.000000000
15.071793628,2132.398024048,10.000000000
15.084293628,2136.144398760,10.000000000
15.096793628,2139.890773751,10.000000000
15.109293628,2143.637149020,10.000000000
15.121793628,2147.383524565,10.000000000
15.134293628,2151.129900385,10.000000000
15.146793628,2154.876276478,10.000000000
15.159293628,2158.622652843,10.000000000
15.171793628,2162.369029479,10.000000000
15.184293628,2166.115406384,10.000000000
15.196793628,2169.861783556,10.000000000
15.209293628,2173.608160995,10.000000000
15.221793628,2177.354538699,10.000000000
15.234293628,2181.100916666,10.000000000
15.246793628,2184.847294896,10.000000000
15.259293628,2188.593673386,10.000000000
15.271793628,2192.340052136,10.000000000
15.284293628,2196.086431145,10.000000000
15.296793628,2199.832810410,10.000000000
15.309293628,2203.579189931,10.000000000
15.321793628,2207.325569706,10.000000000
15.334293628,2211.071949734,10.000000000
15.346793628,2214.818330014,10.000000000
15.359293628,2218.564710544,10.000000000
15.371793628,2222.311091323,10.000000000
15.384293628,2226.057472351,10.000000000
15.396793628,2229.803853625,10.000000000
15.409293628,2233.550235144,10.000000000
15.421793628,2237.296616908,10.000000000
15.434293628,2241.042998915,10.000000000
15.446793628,2244.789381163,10.000000000
15.459293628,2248.535763652,10.000000000
15.471793628,2252.282146380,10.000000000
15.484293628,2256.028529347,10.000000000
15.496793628,2259.774912550,10.000000000
15.509293628,2263.521295989,10.000000000
15.521793628,2267.267679663,10.000000000
15.534293628,2271.014063570,10.000000000
15.546793628,2274.760447710,10.000000000
15.559293628,2278.506832081,10.000000000
15.571793628,2282.253216681,10.000000000
15.584293628,2285.999601511,10.000000000
15.596793628,2289.745986569,10.000000000
15.609293628,2293.492371853,10.000000000
15.621793628,2297.238757362,10.000000000
15.634293628,2300.985143096,10.000000000
15.646793628,2304.731529054,10.000000000
15.659293628,2308.477915234,10.000000000
15.671793628,2312.224301634,10.000000000
15.684293628,2315.970688255,10.000000000
15.696793628,2319.717075096,10.000000000
15.709293628,2323.463462154,10.000000000
15.721793628,2327.209849428,10.000000000
15.734293628,2330.956236919,10.000000000
15.746793628,2334.702624625,10.000000000
15.759293628,2338.449012544,10.000000000
15.771793628,2342.195400677,10.000000000
15.784293628,2345.941789021,10.000000000
15.796793628,2349.688177576,10.000000000
15.809293628,2353.434566340,10.000000000
15.821793628,2357.180955313,10.000000000
15.834293628,2360.927344494,10.000000000
15.846793628,2364.673733882,10.000000000
15.859293628,2368.420123476,10.000000000
15.871793628,2372.166513274,10.000000000
15.884293628,2375.912903276,10.000000000
15.896793628,2379.659293482,10.000000000
15.909293628,2383.405683889,10.000000000
15.921793628,2387.152074497,10.000000000
15.934293628,2390.898465305,10.000000000
15.946793628,2394.644856312,10.000000000
15.959293628,2398.391247517,10.000000000
15.971793628,2402.137638920,10.000000000
15.984293628,2405.884030518,10.000000000
15.996793628,2409.630422313,10.000000000
16.009293628,2413.376814301,10.000000000
16.021793628,2417.123206484,10.000000000
16.034293628,2420.869598858,10.000000000
16.046793628,2424.615991425,10.000000000
16.059293628,2428.362384183,10.000000000
16.071793628,2432.108777130,10.000000000
16.084293628,2435.855170267,10.000000000
16.096793628,2439.601563592,10.000000000
16.109293628,2443.347957105,10.000000000
16.121793628,2447.094350804,10.000000000
16.134293628,2450.840744688,10.000000000
16.146793628,2454.587138758,10.000000000
16.159293628,2458.333533011,10.000000000
16.171793628,2462.079927448,10.000000000
16.184293628,2465.826322067,10.000000000
16.196793628,2469.572716867,10.000000000
16.209293628,2473.319111848,10.000000000
16.221793628,2477.065507009,10.000000000
16.234293628,2480.811902349,10.000000000
16.246793628,2484.558297867,10.000000000
16.259293628,2488.304693563,10.000000000
16.271793628,2492.051089435,10.000000000
16.284293628,2495.797485483,10.000000000
16.296793628,2499.543881706,10.000000000
16.309293628,2503.290278103,10.000000000
16.321793628,2507.036674674,10.000000000
16.334293628,2510.783071417,10.000000000
16.346793628,2514.529468333,10.000000000
16.359293628,2518.275865419,10.000000000
16.371793628,2522.022262676,10.000000000
16.384293628,2525.768660102,10.000000000
16.396793628,2529.515057698,10.000000000
16.409293628,2533.261455461,10.000000000
16.421793628,2537.007853392,10.000000000
16.434293628,2540.754251489,10.000000000
16.446793628,2544.500649753,10.000000000
16.459293628,2548.247048181,10.000000000
16.471793628,2551.993446774,10.000000000
16.484293628,2555.739845531,10.000000000
16.496793628,2559.486244450,10.000000000
16.509293628,2563.232643532,10.000000000
16.521793628,2566.979042776,10.000000000
16.534293628,2570.725442180,10.000000000
16.546793628,2574.471841745,10.000000000
16.559293628,2578.218241469,10.000000000
16.571793628,2581.964641352,10.000000000
16.584293628,2585.711041392,10.000000000
16.596793628,2589.457441591,10.000000000
16.609293628,2593.203841946,10.000000000
16.621793628,2596.950242456,10.000000000
16.634293628,2600.696643123,10.000000000
16.646793628,2604.443043944,10.000000000
16.659293628,2608.189444919,10.000000000
16.671793628,2611.935846047,10.000000000
16.684293628,2615.682247328,10.000000000
16.696793628,2619.428648762,10.000000000
16.709293628,2623.175050346,10.000000000
16.721793628,2626.921452081,10.000000000
16.734293628,2630.667853967,10.000000000
16.746793628,2634.414256002,10.000000000
16.759293628,2638.160658185,10.000000000
16.771793628,2641.907060517,10.000000000
16.784293628,2645.653462997,10.000000000
16.796793628,2649.399865623,10.000000000
16.809293628,2653.146268396,10.000000000
16.821793628,2656.892671314,10.000000000
16.834293628,2660.639074377,10.000000000
16.846793628,2664.385477585,10.000000000
16.859293628,2668.131880937,10.000000000
16.871793628,2671.878284432,10.000000000
16.884293628,2675.624688070,10.000000000
16.896793628,2679.371091849,10.000000000
16.909293628,2683.117495771,10.000000000
16.921793628,2686.863899833,10.000000000
16.934293628,2690.610304035,10.000000000
16.946793628,2694.356708377,10.000000000
16.959293628,2698.103112858,10.000000000
16.971793628,2701.849517478,10.000000000
16.984293628,2705.595922235,10.000000000
16.996793628,2709.342327130,10.000000000
17.009293628,2713.088732162,10.000000000
17.021793628,2716.835137330,10.000000000
17.034293628,2720.581542634,10.000000000
17.046793628,2724.327948073,10.000000000
17.059293628,2728.074353646,10.000000000
17.071793628,2731.820759354,10.000000000
17.084293628,2735.567165195,10.000000000
17.096793628,2739.313571169,10.000000000
17.109293628,2743.059977275,10.000000000
17.121793628,2746.806383513,10.000000000
17.134293628,2750.552789882,10.000000000
17.146793628,2754.299196382,10.000000000
17.159293628,2758.045603013,10.000000000
17.171793628,2761.792009773,10.000000000
17.184293628,2765.538416662,10.000000000
17.196793628,2769.284823680,10.000000000
17.209293628,2773.031230826,10.000000000
17.221793628,2776.777638099,10.000000000
17.234293628,2780.524045500,10.000000000
17.246793628,2784.270453027,10.000000000
17.259293628,2788.016860681,10.000000000
17.271793628,2791.763268459,10.000000000
17.284293628,2795.509676363,10.000000000
17.296793628,2799.256084392,10.000000000
17.309293628,2803.002492544,10.000000000
17.321793628,2806.748900820,10.000000000
17.334293628,2810.495309219,10.000000000
17.346793628,2814.241717741,10.000000000
17.359293628,2817.988126385,10.000000000
17.371793628,2821.734535150,10.000000000
17.384293628,2825.480944037,10.000000000
17.396793628,2829.227353044,10.000000000
17.409293628,2832.973762171,10.000000000
17.421793628,2836.720171418,10.000000000
17.434293628,2840.466580784,10.000000000
17.446793628,2844.212990269,10.000000000
17.459293628,2847.959399872,10.000000000
17.471793628,2851.705809593,10.000000000
17.484293628,2855.452219431,10.000000000
17.496793628,2859.198629386,10.000000000
17.509293628,2862.945039458,10.000000000
17.521793628,2866.691449645,10.000000000
17.534293628,2870.437859948,10.000000000
17.546793628,2874.184270366,10.000000000
17.559293628,2877.930680899,10.000000000
17.571793628,2881.677091545,10.000000000
17.584293628,2885.423502306,10.000000000
17.596793628,2889.169913180,10.000000000
17.609293628,2892.916324166,10.000000000
17.621793628,2896.662735265,10.000000000
17.634293628,2900.409146476,10.000000000
17.646793628,2904.155557798,10.000000000
17.659293628,2907.901969232,10.000000000
17.671793628,2911.648380776,10.000000000
17.684293628,2915.394792430,10.000000000
17.696793628,2919.141204195,10.000000000
17.709293628,2922.887616068,10.000000000
17.721793628,2926.634028051,10.000000000
17.734293628,2930.380440142,10.000000000
17.746793628,2934.126852341,10.000000000
17.759293628,2937.873264648,10.000000000
17.771793628,2941.619677062,10.000000000
17.784293628,2945.366089584,10.000000000
17.796793628,2949.112502211,10.000000000
17.809293628,2952.858914945,10.000000000
17.821793628,2956.605327784,10.000000000
17.834293628,2960.351740729,10.000000000
17.846793628,2964.098153779,10.000000000
17.859293628,2967.844566933,10.000000000
17.871793628,2971.590980191,10.000000000
17.884293628,2975.337393553,10.000000000
17.896793628,2979.083807018,10.000000000
17.909293628,2982.830220586,10.000000000
17.921793628,2986.576634256,10.000000000
17.934293628,2990.323048029,10.000000000
17.946793628,2994.069461904,10.000000000
17.959293628,2997.815875879,10.000000000
17.971793628,3001.562289956,10.000000000
17.984293628,3005.308704134,10.000000000
17.996793628,3009.055118412,10.000000000
18.009293628,3012.801532789,10.000000000
18.021793628,3016.547947266,10.000000000
18.034293628,3020.294361842,10.000000000
18.046793628,3024.040776517,10.000000000
18.059293628,3027.787191291,10.000000000
18.071793628,3031.533606162,10.000000000
18.084293628,3035.280021131,10.000000000
18.096793628,3039.026436198,10.000000000
18.109293628,3042.772851361,10.000000000
18.121793628,3046.519266621,10.000000000
18.134293628,3050.265681977,10.000000000
18.146793628,3054.012097429,10.000000000
18.159293628,3057.758512977,10.000000000
18.171793628,3061.504928619,10.000000000
18.184293628,3065.251344357,10.000000000
18.196793628,3068.997760189,10.000000000
18.209293628,3072.744176115,10.000000000
18.221793628,3076.490592135,10.000000000
18.234293628,3080.237008248,10.000000000
18.246793628,3083.983424455,10.000000000
18.259293628,3087.729840754,10.000000000
18.271793628,3091.476257146,10.000000000
18.284293628,3095.222673629,10.000000000
18.296793628,3098.969090205,10.000000000
18.309293628,3102.715506872,10.000000000
18.321793628,3106.461923630,10.000000000
18.334293628,3110.208340479,10.000000000
18.346793628,3113.954757418,10.000000000
18.359293628,3117.701174447,10.000000000
18.371793628,3121.447591567,10.000000000
18.384293628,3125.194008775,10.000000000
18.396793628,3128.940426073,10.000000000
18.409293628,3132.686843459,10.000000000
18.421793628,3136.433260935,10.000000000
18.434293628,3140.179678498,10.000000000
18.446793628,3143.926096149,10.000000000
18.459293628,3147.672513888,10.000000000
18.471793628,3151.418931714,10.000000000
18.484293628,3155.165349627,10.000000000
18.496793628,3158.911767626,10.000000000
18.509293628,3162.658185712,10.000000000
18.521793628,3166.404603884,10.000000000
18.534293628,3170.151022141,10.000000000
18.546793628,3173.897440484,10.000000000
18.559293628,3177.643858913,10.000000000
18.571793628,3181.390277425,10.000000000
18.584293628,3185.136696023,10.000000000
18.596793628,3188.883114704,10.000000000
18.609293628,3192.629533470,10.000000000
18.621793628,3196.375952319,10.000000000
18.634293628,3200.122371252,10.000000000
18.646793628,3203.868790267,10.000000000
18.659293628,3207.615209365,10.000000000
18.671793628,3211.361628546,10.000000000
18.684293628,3215.108047809,10.000000000
18.696793628,3218.854467153,10.000000000
18.709293628,3222.600886580,10.000000000
18.721793628,3226.347306087,10.000000000
18.734293628,3230.093725676,10.000000000
18.746793628,3233.840145345,10.000000000
18.759293628,3237.586565095,10.000000000
18.771793628,3241.332984925,10.000000000
18.784293628,3245.079404835,10.000000000
18.796793628,3248.825824824,10.000000000
18.809293628,3252.572244893,10.000000000
18.821793628,3256.318665041,10.000000000
18.834293628,3260.065085268,10.000000000
18.846793628,3263.811505573,10.000000000
18.859293628,3267.557925957,10.000000000
18.871793628,3271.304346418,10.000000000
18.884293628,3275.050766957,10.000000000
18.896793628,3278.797187574,10.000000000
18.909293628,3282.543608268,10.000000000
18.921793628,3286.290029039,10.000000000
18.934293628,3290.036449886,10.000000000
18.946793628,3293.782870810,10.000000000
18.959293628,3297.529291810,10.000000000
18.971793628,3301.275712886,10.000000000
18.984293628,3305.022134038,10.000000000
18.996793628,3308.768555265,10.000000000
19.009293628,3312.514976567,10.000000000
19.021793628,3316.261397944,10.000000000
19.034293628,3320.007819395,10.000000000
19.046793628,3323.754240921,10.000000000
19.059293628,3327.500662521,10.000000000
19.071793628,3331.247084195,10.000000000
19.084293628,3334.993505942,10.000000000
19.096793628,3338.739927763,10.000000000
19.109293628,3342.486349657,10.000000000
19.121793628,3346.232771624,10.000000000
19.134293628,3349.979193663,10.000000000
19.146793628,3353.725615775,10.000000000
19.159293628,3357.472037959,10.000000000
19.171793628,3361.218460214,10.000000000
19.184293628,3364.964882542,10.000000000
19.196793628,3368.711304941,10.000000000
19.209293628,3372.457727411,10.000000000
19.221793628,3376.204149952,10.000000000
19.234293628,3379.950572563,10.000000000
19.246793628,3383.696995246,10.000000000
19.259293628,3387.443417998,10.000000000
19.271793628,3391.189840820,10.000000000
19.284293628,3394.936263712,10.000000000
19.296793628,3398.682686674,10.000000000
19.309293628,3402.429109705,10.000000000
19.321793628,3406.175532805,10.000000000
19.334293628,3409.921955974,10.000000000
19.346793628,3413.668379212,10.000000000
19.359293628,3417.414802518,10.000000000
19.371793628,3421.161225892,10.000000000
19.384293628,3424.907649334,10.000000000
19.396793628,3428.654072844,10.000000000
19.409293628,3432.400496421,10.000000000
19.421793628,3436.146920066,10.000000000
19.434293628,3439.893343777,10.000000000
19.446793628,3443.639767556,10.000000000
19.459293628,3447.386191401,10.000000000
19.471793628,3451.132615313,10.000000000
19.484293628,3454.879039290,10.000000000
19.496793628,3458.625463334,10.000000000
19.509293628,3462.371887444,10.000000000
19.521793628,3466.118311619,10.000000000
19.534293628,3469.864735859,10.000000000
19.546793628,3473.611160165,10.000000000
19.559293628,3477.357584535,10.000000000
19.571793628,3481.104008970,10.000000000
19.584293628,3484.850433470,10.000000000
19.596793628,3488.596858034,10.000000000
19.609293628,3492.343282662,10.000000000
19.621793628,3496.089707354,10.000000000
19.634293628,3499.836132109,10.000000000
19.646793628,3503.582556929,10.000000000
19.659293628,3507.328981811,10.000000000
19.671793628,3511.075406756,10.000000000
19.684293628,3514.821831765,10.000000000
19.696793628,3518.568256836,10.000000000
19.709293628,3522.314681969,10.000000000
19.721793628,3526.061107165,10.000000000
19.734293628,3529.807532422,10.000000000
19.746793628,3533.553957742,10.000000000
19.759293628,3537.300383123,10.000000000
19.771793628,3541.046808566,10.000000000
19.784293628,3544.793234070,10.000000000
19.796793628,3548.539659635,10.000000000
19.809293628,3552.286085261,10.000000000
19.821793628,3556.032510948,10.000000000
19.834293628,3559.778936695,10.000000000
19.846793628,3563.525362503,10.000000000
19.859293628,3567.271788370,10.000000000
19.871793628,3571.018214298,10.000000000
19.884293628,3574.764640286,10.000000000
19.896793628,3578.511066332,10.000000000
19.909293628,3582.257492439,10.000000000
19.921793628,3586.003918604,10.000000000
19.934293628,3589.750344829,10.000000000
19.946793628,3593.496771112,10.000000000
19.959293628,3597.243197454,10.000000000
19.971793628,3600.989623855,10.000000000
19.984293628,3604.736050313,10.000000000
19.996793628,3608.482476830,10.000000000
20.009293628,3612.228903405,10.000000000
20.021793628,3615.975330037,10.000000000
20.034293628,3619.721756727,10.000000000
20.046793628,3623.468183475,10.000000000
20.059293628,3627.214610279,10.000000000
20.071793628,3630.961037141,10.000000000
20.084293628,3634.707464059,10.000000000
20.096793628,3638.453891034,10.000000000
20.109293628,3642.200318066,10.000000000
20.121793628,3645.946745154,10.000000000
20.134293628,3649.693172298,10.000000000
20.146793628,3653.439599498,10.000000000
20.159293628,3657.186026753,10.000000000
20.171793628,3660.932454065,10.000000000
20.184293628,3664.678881432,10.000000000
20.196793628,3668.425308854,10.000000000
20.209293628,3672.171736331,10.000000000
20.221793628,3675.918163863,10.000000000
20.234293628,3679.664591450,10.000000000
20.246793628,3683.411019092,10.000000000
20.259293628,3687.157446788,10.000000000
20.271793628,3690.903874538,10.000000000
20.284293628,3694.650302343,10.000000000
20.296793628,3698.396730201,10.000000000
20.309293628,3702.143158113,10.000000000
20.321793628,3705.889586079,10.000000000
20.334293628,3709.636014099,10.000000000
20.346793628,3713.382442171,10.000000000
20.359293628,3717.128870297,10.000000000
20.371793628,3720.875298476,10.000000000
20.384293628,3724.621726707,10.000000000
20.396793628,3728.368154991,10.000000000
20.409293628,3732.114583328,10.000000000
20.421793628,3735.861011717,10.000000000
20.434293628,3739.607440158,10.000000000
20.446793628,3743.353868651,10.000000000
20.459293628,3747.100297197,10.000000000
20.471793628,3750.846725793,10.000000000
20.484293628,3754.593154442,10.000000000
20.496793628,3758.339583142,10.000000000
20.509293628,3762.086011893,10.000000000
20.521793628,3765.832440695,10.000000000
20.534293628,3769.578869548,10.000000000
20.546793628,3773.325298452,10.000000000
20.559293628,3777.071727406,10.000000000
20.571793628,3780.818156412,10.000000000
20.584293628,3784.564585467,10.000000000
20.596793628,3788.311014573,10.000000000
20.609293628,3792.057443728,10.000000000
20.621793628,3795.803872934,10.000000000
20.634293628,3799.550302189,10.000000000
20.646793628,3803.296731494,10.000000000
20.659293628,3807.043160848,10.000000000
20.671793628,3810.789590252,10.000000000
20.684293628,3814.536019705,10.000000000
20.696793628,3818.282449207,10.000000000
20.709293628,3822.028878757,10.000000000
20.721793628,3825.775308357,10.000000000
20.734293628,3829.521738005,10.000000000
20.746793628,3833.268167702,10.000000000
20.759293628,3837.014597446,10.000000000
20.771793628,3840.761027239,10.000000000
20.784293628,3844.507457080,10.000000000
20.796793628,3848.253886969,10.000000000
20.809293628,3852.000316906,10.000000000
20.821793628,3855.746746890,10.000000000
20.834293628,3859.493176922,10.000000000
20.846793628,3863.239607001,10.000000000
20.859293628,3866.986037127,10.000000000
20.871793628,3870.732467301,10.000000000
20.884293628,3874.478897521,10.000000000
20.896793628,3878.225327788,10.000000000
20.909293628,3881.971758102,10.000000000
20.921793628,3885.718188462,10.000000000
20.934293628,3889.464618868,10.000000000
20.946793628,3893.211049321,10.000000000
20.959293628,3896.957479820,10.000000000
20.971793628,3900.703910365,10.000000000
20.984293628,3904.450340956,10.000000000
20.996793628,3908.196771592,10.000000000
21.009293628,3911.943202274,10.000000000
21.021793628,3915.689633001,10.000000000
21.034293628,3919.436063774,10.000000000
21.046793628,3923.182494592,10.000000000
21.059293628,3926.928925455,10.000000000
21.071793628,3930.675356363,10.000000000
21.084293628,3934.421787316,10.000000000
21.096793628,3938.168218314,10.000000000
21.109293628,3941.914649356,10.000000000
21.121793628,3945.661080442,10.000000000
21.134293628,3949.407511573,10.000000000
21.146793628,3953.153942748,10.000000000
21.159293628,3956.900373967,10.000000000
21.171793628,3960.646805229,10.000000000
